url,label,use_of_ip,abnormal_url,google_index,count.,count-www,count@,count_dir,count_embed_domian,short_url,count-https,count-http,count%,count?,count-,count=,url_length,hostname_length,sus_url,count-digits,count-letters,fd_length
extratorrent.cc,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
akhbarelyom.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
digg.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0
kenh14.vn,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,6,0
subscene.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
1337x.to,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,3,0
olx.co.id,good,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,7,0
pikabu.ru,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
censor.net.ua,good,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0
mic.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0
icicibank.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,12,0
distractify.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
slashdot.org,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
elitedaily.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
giphy.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
aljazeera.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
olx.ro,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
twitter.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
olx.ua,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
dealnews.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
katproxy.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
slashdot.org,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
elcomercio.pe,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
bmi.ir,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
thenextweb.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
persianblog.ir,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
bleacherreport.com,good,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,17,0
aljazeera.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
otomoto.pl,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
patch.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
tobogo.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
thechive.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
jezebel.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
otomoto.pl,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
smallseotools.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
mediaset.it,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
stackoverflow.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
thechive.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
themeforest.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
hubpages.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
qz.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
espn.go.com,good,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,0
extratorrent.cc,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
allegro.pl,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
olx.co.id,good,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,7,0
interpark.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
emgn.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0
censor.net.ua,good,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0
motthegioi.vn,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
sfglobe.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
screenrant.com,good,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,13,0
perezhilton.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
stackoverflow.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
yourlust.com,good,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,11,0
momoshop.com.tw,good,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13,0
olx.ro,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
spankbang.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
olx.pl,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
extratorrent.cc,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
sfglobe.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
babal.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
thenextweb.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
olx.in,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
torcache.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
depositphotos.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
tune.pk,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0
grantland.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
icicibank.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,12,0
distractify.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
tunein.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
aljazeera.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
thenextweb.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
gov.uk,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
elitedaily.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
kienthuc.net.vn,good,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13,0
putlocker.is,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
getpocket.com,good,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,12,0
ap.org,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
sourceforge.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
emgn.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0
fortune.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
tobogo.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
pornsharing.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
babal.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
olx.co.id,good,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,7,0
rt.com,good,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,5,0
olx.ua,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
akhbarelyom.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
tune.pk,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0
mic.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0
9gag.tv,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,5,0
codecanyon.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
torcache.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
techcrunch.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
grantland.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
telegraf.com.ua,good,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13,0
superuser.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
fortune.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
h2porn.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,8,0
babal.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
olx.co.id,good,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,7,0
twitter.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
maybank2u.com.my,good,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,16,0,1,1,13,0
askubuntu.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
olx.co.id,good,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,7,0
mic.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0
olx.ro,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
torcache.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
tobogo.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
elcomercio.pe,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
mic.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0
mic.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0
twitter.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
techcrunch.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
motthegioi.vn,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
interpark.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
distractify.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
stackoverflow.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
jalopnik.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
mic.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0
bleacherreport.com,good,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,17,0
seesaawiki.jp,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
icicibank.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,12,0
sfglobe.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
metro.co.uk,good,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,0
nhs.uk,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
getpocket.com,good,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,12,0
kienthuc.net.vn,good,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13,0
gizmodo.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
arstechnica.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
wikiwiki.jp,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
serverfault.com,good,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,14,0
thenextweb.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
9gag.tv,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,5,0
pornsharing.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
variety.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
uproxx.com,good,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,9,0
medium.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
torcache.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
arstechnica.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
katproxy.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
xvideo-jp.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,11,0
emgn.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0
allegro.pl,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
momoshop.com.tw,good,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13,0
searchengineland.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,19,0
extratorrent.cc,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
alfalfalfa.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
nguyentandung.org,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
atwiki.jp,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
pikabu.ru,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
interpark.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
thenextweb.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
web.de,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
medium.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
torcache.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
otomoto.pl,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
babal.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
nhs.uk,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
otomoto.pl,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
xhamster.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
babal.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
codepen.io,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
nguyentandung.org,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
ringring.vn,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
elitedaily.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
paytm.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
kenh14.vn,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,6,0
tobogo.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
nymag.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
seekingalpha.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0
hubpages.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
distractify.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
allegro.pl,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
himado.in,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
superuser.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
prezi.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
ap.org,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
qz.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
fishki.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
qz.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
motthegioi.vn,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
mirtesen.ru,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
buzzfil.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
askubuntu.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
wpengine.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
twitter.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
sourceforge.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
rt.com,good,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,5,0
jezebel.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
torcache.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
seekingalpha.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0
putlocker.is,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
babal.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
myspace.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
privatbank.ua,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,12,0
interpark.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
babal.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
tunein.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
thenextweb.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
interpark.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
techcrunch.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
censor.net.ua,good,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0
caixa.gov.br,good,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,0
genius.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
gawker.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
superuser.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
depositphotos.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
mylust.com,good,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,9,0
correios.com.br,good,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13,0
correios.com.br,good,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13,0
alohatube.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
thenextweb.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
xvideo-jp.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,11,0
diply.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
olx.ro,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
extratorrent.cc,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
ap.org,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
olx.ro,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
superuser.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
variety.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
indianexpress.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
stackoverflow.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
ameblo.jp,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
distractify.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
tobogo.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
bigcinema.tv,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
buzzfil.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
motthegioi.vn,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
buzzfil.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
pikabu.ru,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
motthegioi.vn,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
jezebel.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
elitedaily.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
web.de,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
metro.co.uk,good,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,0
grantland.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
kenh14.vn,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,6,0
olx.ua,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
icicibank.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,12,0
torrentdn.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
myspace.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
1337x.to,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,3,0
deadspin.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
censor.net.ua,good,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0
khabaronline.ir,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
torcache.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
gov.uk,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
indianexpress.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
techcrunch.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
extratorrent.cc,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
tobogo.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
olx.co.id,good,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,7,0
katproxy.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
distractify.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
themeforest.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
slashdot.org,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
genius.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
extratorrent.cc,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
askubuntu.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
medium.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
bdnews24.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,9,0
kotaku.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
arstechnica.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
emgn.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0
olx.in,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
emgn.com,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0
ap.org,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
mylust.com,good,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,9,0
censor.net.ua,good,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0
sourceforge.net,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
fanpage.gr,good,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
